date,fips,state,county,score
12/2/2020,6107,CA,Tulare County,65.5
12/1/2020,6107,CA,Tulare County,70.67
11/30/2020,6107,CA,Tulare County,70.67
11/29/2020,6107,CA,Tulare County,76
11/28/2020,6107,CA,Tulare County,65.71
11/27/2020,6107,CA,Tulare County,70.67
11/26/2020,6107,CA,Tulare County,70.67
11/25/2020,6107,CA,Tulare County,67.5
11/24/2020,6107,CA,Tulare County,70.67
11/23/2020,6107,CA,Tulare County,70
11/22/2020,6107,CA,Tulare County,72.67
12/21/2020,6109,CA,Tuolumne County,92.31
12/20/2020,6109,CA,Tuolumne County,92.31
12/19/2020,6109,CA,Tuolumne County,92.31
12/18/2020,6109,CA,Tuolumne County,81.33
12/17/2020,6109,CA,Tuolumne County,81.33
12/16/2020,6109,CA,Tuolumne County,81
12/15/2020,6109,CA,Tuolumne County,81.33
12/14/2020,6109,CA,Tuolumne County,81.33
12/13/2020,6109,CA,Tuolumne County,92.31
12/12/2020,6109,CA,Tuolumne County,81.33
12/11/2020,6109,CA,Tuolumne County,81.33
12/10/2020,6109,CA,Tuolumne County,81.33
12/9/2020,6109,CA,Tuolumne County,73.5
12/8/2020,6109,CA,Tuolumne County,81.33
12/7/2020,6109,CA,Tuolumne County,78
12/6/2020,6109,CA,Tuolumne County,88.46
12/5/2020,6109,CA,Tuolumne County,78
12/4/2020,6109,CA,Tuolumne County,78
12/3/2020,6109,CA,Tuolumne County,78
12/2/2020,6109,CA,Tuolumne County,71
12/1/2020,6109,CA,Tuolumne County,80.67
11/30/2020,6109,CA,Tuolumne County,78
11/29/2020,6109,CA,Tuolumne County,88.46
11/28/2020,6109,CA,Tuolumne County,78
11/27/2020,6109,CA,Tuolumne County,78
11/26/2020,6109,CA,Tuolumne County,78
11/25/2020,6109,CA,Tuolumne County,71
11/24/2020,6109,CA,Tuolumne County,78
11/23/2020,6109,CA,Tuolumne County,78
11/22/2020,6109,CA,Tuolumne County,88.46
12/21/2020,6111,CA,Ventura County,88.46
12/20/2020,6111,CA,Ventura County,88.46
12/19/2020,6111,CA,Ventura County,88.46
12/18/2020,6111,CA,Ventura County,78
12/17/2020,6111,CA,Ventura County,78
12/16/2020,6111,CA,Ventura County,71
12/15/2020,6111,CA,Ventura County,78
12/14/2020,6111,CA,Ventura County,78
12/13/2020,6111,CA,Ventura County,78
12/12/2020,6111,CA,Ventura County,78
12/11/2020,6111,CA,Ventura County,67.33
12/10/2020,6111,CA,Ventura County,67.33
12/9/2020,6111,CA,Ventura County,63
12/8/2020,6111,CA,Ventura County,78
12/7/2020,6111,CA,Ventura County,78
12/6/2020,6111,CA,Ventura County,80.67
12/5/2020,6111,CA,Ventura County,67.33
12/4/2020,6111,CA,Ventura County,67.33
12/3/2020,6111,CA,Ventura County,67.33
12/2/2020,6111,CA,Ventura County,63
12/1/2020,6111,CA,Ventura County,67.33
11/30/2020,6111,CA,Ventura County,67.33
11/29/2020,6111,CA,Ventura County,59.33
11/28/2020,6111,CA,Ventura County,67.33
11/27/2020,6111,CA,Ventura County,67.33
11/26/2020,6111,CA,Ventura County,67.33
11/25/2020,6111,CA,Ventura County,58
11/24/2020,6111,CA,Ventura County,67.33
11/23/2020,6111,CA,Ventura County,67.33
11/22/2020,6111,CA,Ventura County,70
12/21/2020,6113,CA,Yolo County,88.46
12/20/2020,6113,CA,Yolo County,88.46
12/19/2020,6113,CA,Yolo County,88.46
12/18/2020,6113,CA,Yolo County,78
12/17/2020,6113,CA,Yolo County,78
12/16/2020,6113,CA,Yolo County,71
12/15/2020,6113,CA,Yolo County,78
12/14/2020,6113,CA,Yolo County,78
12/13/2020,6113,CA,Yolo County,67.33
12/12/2020,6113,CA,Yolo County,67.33
12/11/2020,6113,CA,Yolo County,78
12/10/2020,6113,CA,Yolo County,67.33
12/9/2020,6113,CA,Yolo County,63
12/8/2020,6113,CA,Yolo County,67.33
12/7/2020,6113,CA,Yolo County,67.33
12/6/2020,6113,CA,Yolo County,67.33
12/5/2020,6113,CA,Yolo County,67.33
12/4/2020,6113,CA,Yolo County,67.33
12/3/2020,6113,CA,Yolo County,67.33
12/2/2020,6113,CA,Yolo County,63
12/1/2020,6113,CA,Yolo County,67.33
11/30/2020,6113,CA,Yolo County,67.33
11/29/2020,6113,CA,Yolo County,70
11/28/2020,6113,CA,Yolo County,67.33
11/27/2020,6113,CA,Yolo County,67.33
11/26/2020,6113,CA,Yolo County,67.33
11/25/2020,6113,CA,Yolo County,63
11/24/2020,6113,CA,Yolo County,67.33
11/23/2020,6113,CA,Yolo County,67.33
11/22/2020,6113,CA,Yolo County,59.33
12/21/2020,6115,CA,Yuba County,88.46
12/20/2020,6115,CA,Yuba County,88.46
12/19/2020,6115,CA,Yuba County,88.46
12/18/2020,6115,CA,Yuba County,78
12/17/2020,6115,CA,Yuba County,78
12/16/2020,6115,CA,Yuba County,81
12/15/2020,6115,CA,Yuba County,78
12/14/2020,6115,CA,Yuba County,78
12/13/2020,6115,CA,Yuba County,80.67
12/12/2020,6115,CA,Yuba County,80.67
12/11/2020,6115,CA,Yuba County,78
12/10/2020,6115,CA,Yuba County,78
12/9/2020,6115,CA,Yuba County,81
12/8/2020,6115,CA,Yuba County,78
12/7/2020,6115,CA,Yuba County,78
12/6/2020,6115,CA,Yuba County,83.33
12/5/2020,6115,CA,Yuba County,80.67
12/4/2020,6115,CA,Yuba County,78
12/3/2020,6115,CA,Yuba County,78
12/2/2020,6115,CA,Yuba County,78.5
12/1/2020,6115,CA,Yuba County,67.33
11/30/2020,6115,CA,Yuba County,78
11/29/2020,6115,CA,Yuba County,83.33
11/28/2020,6115,CA,Yuba County,80.67
11/27/2020,6115,CA,Yuba County,67.33
11/26/2020,6115,CA,Yuba County,67.33
11/25/2020,6115,CA,Yuba County,78.5
11/24/2020,6115,CA,Yuba County,80.67
11/23/2020,6115,CA,Yuba County,70
11/22/2020,6115,CA,Yuba County,76
