date,fips,state,county,score
12/22/2020,12001,FL,Alachua County,#DIV/0!
12/21/2020,12001,FL,Alachua County,76.15
12/20/2020,12001,FL,Alachua County,76.15
12/19/2020,12001,FL,Alachua County,76.15
12/18/2020,12001,FL,Alachua County,67.33
12/17/2020,12001,FL,Alachua County,67.33
12/16/2020,12001,FL,Alachua County,67.33
12/15/2020,12001,FL,Alachua County,67.33
12/14/2020,12001,FL,Alachua County,63
12/13/2020,12001,FL,Alachua County,62
12/12/2020,12001,FL,Alachua County,65
12/11/2020,12001,FL,Alachua County,63
12/10/2020,12001,FL,Alachua County,63
12/9/2020,12001,FL,Alachua County,63
12/8/2020,12001,FL,Alachua County,63
12/7/2020,12001,FL,Alachua County,63
12/6/2020,12001,FL,Alachua County,65
12/5/2020,12001,FL,Alachua County,65
12/4/2020,12001,FL,Alachua County,63
12/3/2020,12001,FL,Alachua County,63
12/2/2020,12001,FL,Alachua County,55
12/1/2020,12001,FL,Alachua County,55
11/30/2020,12001,FL,Alachua County,55
11/29/2020,12001,FL,Alachua County,67
11/28/2020,12001,FL,Alachua County,60
11/27/2020,12001,FL,Alachua County,48
11/26/2020,12001,FL,Alachua County,40
11/25/2020,12001,FL,Alachua County,48
11/24/2020,12001,FL,Alachua County,48
11/23/2020,12001,FL,Alachua County,48
11/22/2020,12001,FL,Alachua County,50
12/22/2020,12003,FL,Baker County,#DIV/0!
12/21/2020,12003,FL,Baker County,88.46
12/20/2020,12003,FL,Baker County,88.46
12/19/2020,12003,FL,Baker County,76.15
12/18/2020,12003,FL,Baker County,72.67
12/17/2020,12003,FL,Baker County,72.67
12/16/2020,12003,FL,Baker County,70
12/15/2020,12003,FL,Baker County,72.67
12/14/2020,12003,FL,Baker County,67
12/13/2020,12003,FL,Baker County,68.89
12/12/2020,12003,FL,Baker County,68.89
12/11/2020,12003,FL,Baker County,57
12/10/2020,12003,FL,Baker County,57
12/9/2020,12003,FL,Baker County,57
12/8/2020,12003,FL,Baker County,57
12/7/2020,12003,FL,Baker County,57
12/6/2020,12003,FL,Baker County,57.78
12/5/2020,12003,FL,Baker County,57.78
12/4/2020,12003,FL,Baker County,57
12/3/2020,12003,FL,Baker County,57
12/2/2020,12003,FL,Baker County,57
12/1/2020,12003,FL,Baker County,57
11/30/2020,12003,FL,Baker County,57
11/29/2020,12003,FL,Baker County,57.78
11/28/2020,12003,FL,Baker County,66.11
11/27/2020,12003,FL,Baker County,60.5
11/26/2020,12003,FL,Baker County,45
11/25/2020,12003,FL,Baker County,57
11/24/2020,12003,FL,Baker County,57
11/23/2020,12003,FL,Baker County,57
11/22/2020,12003,FL,Baker County,57.78
12/22/2020,12005,FL,Bay County,#DIV/0!
12/21/2020,12005,FL,Bay County,88.46
12/20/2020,12005,FL,Bay County,88.46
12/19/2020,12005,FL,Bay County,88.46
12/18/2020,12005,FL,Bay County,80.67
12/17/2020,12005,FL,Bay County,80.67
12/16/2020,12005,FL,Bay County,80.67
12/15/2020,12005,FL,Bay County,80.67
12/14/2020,12005,FL,Bay County,72.5
12/13/2020,12005,FL,Bay County,74.5
12/12/2020,12005,FL,Bay County,75
12/11/2020,12005,FL,Bay County,65
12/10/2020,12005,FL,Bay County,65
12/9/2020,12005,FL,Bay County,82.5
12/8/2020,12005,FL,Bay County,73
12/7/2020,12005,FL,Bay County,82.5
12/6/2020,12005,FL,Bay County,82.5
12/5/2020,12005,FL,Bay County,82.5
12/4/2020,12005,FL,Bay County,72.5
12/3/2020,12005,FL,Bay County,72.5
12/2/2020,12005,FL,Bay County,74.5
12/1/2020,12005,FL,Bay County,64.5
11/30/2020,12005,FL,Bay County,66.5
11/29/2020,12005,FL,Bay County,66.5
11/28/2020,12005,FL,Bay County,67
11/27/2020,12005,FL,Bay County,63
11/26/2020,12005,FL,Bay County,63
11/25/2020,12005,FL,Bay County,67
11/24/2020,12005,FL,Bay County,65
11/23/2020,12005,FL,Bay County,65
11/22/2020,12005,FL,Bay County,67
12/22/2020,12007,FL,Bradford County,#DIV/0!
12/21/2020,12007,FL,Bradford County,#DIV/0!
12/20/2020,12007,FL,Bradford County,88.46
12/19/2020,12007,FL,Bradford County,88.46
12/18/2020,12007,FL,Bradford County,80.67
12/17/2020,12007,FL,Bradford County,83.33
12/16/2020,12007,FL,Bradford County,80.67
12/15/2020,12007,FL,Bradford County,83.33
12/14/2020,12007,FL,Bradford County,80.5
12/13/2020,12007,FL,Bradford County,77.22
12/12/2020,12007,FL,Bradford County,77.22
12/11/2020,12007,FL,Bradford County,72.5
12/10/2020,12007,FL,Bradford County,74.5
12/9/2020,12007,FL,Bradford County,72.5
12/8/2020,12007,FL,Bradford County,74.5
12/7/2020,12007,FL,Bradford County,67
12/6/2020,12007,FL,Bradford County,68.89
12/5/2020,12007,FL,Bradford County,77.22
12/4/2020,12007,FL,Bradford County,64.5
12/3/2020,12007,FL,Bradford County,67
12/2/2020,12007,FL,Bradford County,59
12/1/2020,12007,FL,Bradford County,59
11/30/2020,12007,FL,Bradford County,49
11/29/2020,12007,FL,Bradford County,48.89
11/28/2020,12007,FL,Bradford County,48.89
11/27/2020,12007,FL,Bradford County,45
11/26/2020,12007,FL,Bradford County,45
11/25/2020,12007,FL,Bradford County,57
11/24/2020,12007,FL,Bradford County,57
11/23/2020,12007,FL,Bradford County,55
11/22/2020,12007,FL,Bradford County,57.78
12/22/2020,12009,FL,Brevard County,#DIV/0!
12/21/2020,12009,FL,Brevard County,76.15
12/20/2020,12009,FL,Brevard County,76.15
12/19/2020,12009,FL,Brevard County,76.15
12/18/2020,12009,FL,Brevard County,70
12/17/2020,12009,FL,Brevard County,70
12/16/2020,12009,FL,Brevard County,70
12/15/2020,12009,FL,Brevard County,70
12/14/2020,12009,FL,Brevard County,65
12/13/2020,12009,FL,Brevard County,62
12/12/2020,12009,FL,Brevard County,67
12/11/2020,12009,FL,Brevard County,65
12/10/2020,12009,FL,Brevard County,57
12/9/2020,12009,FL,Brevard County,65
12/8/2020,12009,FL,Brevard County,65
12/7/2020,12009,FL,Brevard County,63
12/6/2020,12009,FL,Brevard County,67
12/5/2020,12009,FL,Brevard County,67
12/4/2020,12009,FL,Brevard County,65
12/3/2020,12009,FL,Brevard County,65
12/2/2020,12009,FL,Brevard County,55
12/1/2020,12009,FL,Brevard County,57
11/30/2020,12009,FL,Brevard County,57
11/29/2020,12009,FL,Brevard County,59
11/28/2020,12009,FL,Brevard County,52
11/27/2020,12009,FL,Brevard County,50
11/26/2020,12009,FL,Brevard County,50
11/25/2020,12009,FL,Brevard County,52
11/24/2020,12009,FL,Brevard County,52
11/23/2020,12009,FL,Brevard County,52
11/22/2020,12009,FL,Brevard County,52
12/22/2020,12011,FL,Broward County,#DIV/0!
12/21/2020,12011,FL,Broward County,88.46
12/20/2020,12011,FL,Broward County,88.46
12/19/2020,12011,FL,Broward County,88.46
12/18/2020,12011,FL,Broward County,67.33
12/17/2020,12011,FL,Broward County,67.33
12/16/2020,12011,FL,Broward County,67.33
12/15/2020,12011,FL,Broward County,67.33
12/14/2020,12011,FL,Broward County,63
12/13/2020,12011,FL,Broward County,65
12/12/2020,12011,FL,Broward County,65
12/11/2020,12011,FL,Broward County,71
12/10/2020,12011,FL,Broward County,71
12/9/2020,12011,FL,Broward County,71
12/8/2020,12011,FL,Broward County,71
12/7/2020,12011,FL,Broward County,71
12/6/2020,12011,FL,Broward County,73
12/5/2020,12011,FL,Broward County,73
12/4/2020,12011,FL,Broward County,63
12/3/2020,12011,FL,Broward County,63
12/2/2020,12011,FL,Broward County,63
12/1/2020,12011,FL,Broward County,63
11/30/2020,12011,FL,Broward County,63
11/29/2020,12011,FL,Broward County,65
11/28/2020,12011,FL,Broward County,63
11/27/2020,12011,FL,Broward County,51.67
11/26/2020,12011,FL,Broward County,63
11/25/2020,12011,FL,Broward County,63
11/24/2020,12011,FL,Broward County,63
11/23/2020,12011,FL,Broward County,63
11/22/2020,12011,FL,Broward County,65
12/22/2020,12013,FL,Calhoun County,#DIV/0!
12/21/2020,12013,FL,Calhoun County,69.23
12/20/2020,12013,FL,Calhoun County,71.15
12/19/2020,12013,FL,Calhoun County,71.15
12/18/2020,12013,FL,Calhoun County,71.15
12/17/2020,12013,FL,Calhoun County,71.15
12/16/2020,12013,FL,Calhoun County,71.15
12/15/2020,12013,FL,Calhoun County,71.15
12/14/2020,12013,FL,Calhoun County,66.67
12/13/2020,12013,FL,Calhoun County,75
12/12/2020,12013,FL,Calhoun County,75
12/11/2020,12013,FL,Calhoun County,75
12/10/2020,12013,FL,Calhoun County,75
12/9/2020,12013,FL,Calhoun County,80.56
12/8/2020,12013,FL,Calhoun County,80.56
12/7/2020,12013,FL,Calhoun County,80.56
12/6/2020,12013,FL,Calhoun County,77.78
12/5/2020,12013,FL,Calhoun County,75
12/4/2020,12013,FL,Calhoun County,66.11
12/3/2020,12013,FL,Calhoun County,66.11
12/2/2020,12013,FL,Calhoun County,57.78
12/1/2020,12013,FL,Calhoun County,57.78
11/30/2020,12013,FL,Calhoun County,57.78
11/29/2020,12013,FL,Calhoun County,57.78
11/28/2020,12013,FL,Calhoun County,57.78
11/27/2020,12013,FL,Calhoun County,57.78
11/26/2020,12013,FL,Calhoun County,57.78
11/25/2020,12013,FL,Calhoun County,56.39
11/24/2020,12013,FL,Calhoun County,56.39
11/23/2020,12013,FL,Calhoun County,56.39
11/22/2020,12013,FL,Calhoun County,56.39
12/22/2020,12015,FL,Charlotte County,#DIV/0!
12/21/2020,12015,FL,Charlotte County,76.15
12/20/2020,12015,FL,Charlotte County,76.15
12/19/2020,12015,FL,Charlotte County,76.15
12/18/2020,12015,FL,Charlotte County,72.67
12/17/2020,12015,FL,Charlotte County,72.67
12/16/2020,12015,FL,Charlotte County,72.67
12/15/2020,12015,FL,Charlotte County,64.29
12/14/2020,12015,FL,Charlotte County,67
12/13/2020,12015,FL,Charlotte County,67
12/12/2020,12015,FL,Charlotte County,67
12/11/2020,12015,FL,Charlotte County,67
12/10/2020,12015,FL,Charlotte County,67
12/9/2020,12015,FL,Charlotte County,67
12/8/2020,12015,FL,Charlotte County,67
12/7/2020,12015,FL,Charlotte County,67
12/6/2020,12015,FL,Charlotte County,67
12/5/2020,12015,FL,Charlotte County,67
12/4/2020,12015,FL,Charlotte County,67
12/3/2020,12015,FL,Charlotte County,67
12/2/2020,12015,FL,Charlotte County,67
12/1/2020,12015,FL,Charlotte County,67
11/30/2020,12015,FL,Charlotte County,67
11/29/2020,12015,FL,Charlotte County,67
11/28/2020,12015,FL,Charlotte County,67
11/27/2020,12015,FL,Charlotte County,63
11/26/2020,12015,FL,Charlotte County,55
11/25/2020,12015,FL,Charlotte County,67
11/24/2020,12015,FL,Charlotte County,67
11/23/2020,12015,FL,Charlotte County,67
11/22/2020,12015,FL,Charlotte County,67
12/22/2020,12017,FL,Citrus County,#DIV/0!
12/21/2020,12017,FL,Citrus County,76.15
12/20/2020,12017,FL,Citrus County,76.15
12/19/2020,12017,FL,Citrus County,76.15
12/18/2020,12017,FL,Citrus County,70
12/17/2020,12017,FL,Citrus County,72.67
12/16/2020,12017,FL,Citrus County,70
12/15/2020,12017,FL,Citrus County,72.67
12/14/2020,12017,FL,Citrus County,67
12/13/2020,12017,FL,Citrus County,67
12/12/2020,12017,FL,Citrus County,67
12/11/2020,12017,FL,Citrus County,65
12/10/2020,12017,FL,Citrus County,67
12/9/2020,12017,FL,Citrus County,72.5
12/8/2020,12017,FL,Citrus County,74.5
12/7/2020,12017,FL,Citrus County,67
12/6/2020,12017,FL,Citrus County,67
12/5/2020,12017,FL,Citrus County,67
12/4/2020,12017,FL,Citrus County,65
12/3/2020,12017,FL,Citrus County,67
12/2/2020,12017,FL,Citrus County,65
12/1/2020,12017,FL,Citrus County,67
11/30/2020,12017,FL,Citrus County,67
11/29/2020,12017,FL,Citrus County,67
11/28/2020,12017,FL,Citrus County,67
11/27/2020,12017,FL,Citrus County,63
11/26/2020,12017,FL,Citrus County,63
11/25/2020,12017,FL,Citrus County,67
11/24/2020,12017,FL,Citrus County,67
11/23/2020,12017,FL,Citrus County,67
11/22/2020,12017,FL,Citrus County,67
12/22/2020,12019,FL,Clay County,#DIV/0!
12/21/2020,12019,FL,Clay County,88.46
12/20/2020,12019,FL,Clay County,76.15
12/19/2020,12019,FL,Clay County,76.15
12/18/2020,12019,FL,Clay County,70
12/17/2020,12019,FL,Clay County,70
12/16/2020,12019,FL,Clay County,67.33
12/15/2020,12019,FL,Clay County,70
12/14/2020,12019,FL,Clay County,65
12/13/2020,12019,FL,Clay County,67
12/12/2020,12019,FL,Clay County,67
12/11/2020,12019,FL,Clay County,65
12/10/2020,12019,FL,Clay County,65
12/9/2020,12019,FL,Clay County,65
12/8/2020,12019,FL,Clay County,65
12/7/2020,12019,FL,Clay County,65
12/6/2020,12019,FL,Clay County,67
12/5/2020,12019,FL,Clay County,67
12/4/2020,12019,FL,Clay County,65
12/3/2020,12019,FL,Clay County,72.5
12/2/2020,12019,FL,Clay County,72.5
12/1/2020,12019,FL,Clay County,72.5
11/30/2020,12019,FL,Clay County,65
11/29/2020,12019,FL,Clay County,67
11/28/2020,12019,FL,Clay County,65
11/27/2020,12019,FL,Clay County,63
11/26/2020,12019,FL,Clay County,63
11/25/2020,12019,FL,Clay County,65
11/24/2020,12019,FL,Clay County,63
11/23/2020,12019,FL,Clay County,65
11/22/2020,12019,FL,Clay County,67
12/22/2020,12021,FL,Collier County,#DIV/0!
12/21/2020,12021,FL,Collier County,58.85
12/20/2020,12021,FL,Collier County,58.85
12/19/2020,12021,FL,Collier County,58.85
12/18/2020,12021,FL,Collier County,56.67
12/17/2020,12021,FL,Collier County,59.33
12/16/2020,12021,FL,Collier County,59.33
12/15/2020,12021,FL,Collier County,59.33
12/14/2020,12021,FL,Collier County,57
12/13/2020,12021,FL,Collier County,57
12/12/2020,12021,FL,Collier County,57
12/11/2020,12021,FL,Collier County,57
12/10/2020,12021,FL,Collier County,57
12/9/2020,12021,FL,Collier County,57
12/8/2020,12021,FL,Collier County,55
12/7/2020,12021,FL,Collier County,67
12/6/2020,12021,FL,Collier County,67
12/5/2020,12021,FL,Collier County,67
12/4/2020,12021,FL,Collier County,67
12/3/2020,12021,FL,Collier County,67
12/2/2020,12021,FL,Collier County,65
12/1/2020,12021,FL,Collier County,67
11/30/2020,12021,FL,Collier County,67
11/29/2020,12021,FL,Collier County,67
11/28/2020,12021,FL,Collier County,67
11/27/2020,12021,FL,Collier County,63
11/26/2020,12021,FL,Collier County,63
11/25/2020,12021,FL,Collier County,67
11/24/2020,12021,FL,Collier County,67
11/23/2020,12021,FL,Collier County,67
11/22/2020,12021,FL,Collier County,67
12/22/2020,12023,FL,Columbia County,#DIV/0!
12/21/2020,12023,FL,Columbia County,88.46
12/20/2020,12023,FL,Columbia County,88.46
12/19/2020,12023,FL,Columbia County,88.46
12/18/2020,12023,FL,Columbia County,80.67
12/17/2020,12023,FL,Columbia County,80.67
12/16/2020,12023,FL,Columbia County,70
12/15/2020,12023,FL,Columbia County,70
12/14/2020,12023,FL,Columbia County,74.5
12/13/2020,12023,FL,Columbia County,74.5
12/12/2020,12023,FL,Columbia County,67
12/11/2020,12023,FL,Columbia County,65
12/10/2020,12023,FL,Columbia County,67
12/9/2020,12023,FL,Columbia County,65
12/8/2020,12023,FL,Columbia County,67
12/7/2020,12023,FL,Columbia County,67
12/6/2020,12023,FL,Columbia County,67
12/5/2020,12023,FL,Columbia County,67
12/4/2020,12023,FL,Columbia County,67
12/3/2020,12023,FL,Columbia County,67
12/2/2020,12023,FL,Columbia County,65
12/1/2020,12023,FL,Columbia County,67
11/30/2020,12023,FL,Columbia County,67
11/29/2020,12023,FL,Columbia County,67
11/28/2020,12023,FL,Columbia County,67
11/27/2020,12023,FL,Columbia County,63
11/26/2020,12023,FL,Columbia County,55
11/25/2020,12023,FL,Columbia County,67
11/24/2020,12023,FL,Columbia County,59
11/23/2020,12023,FL,Columbia County,59
11/22/2020,12023,FL,Columbia County,59
12/21/2020,12027,FL,DeSoto County,60.77
12/20/2020,12027,FL,DeSoto County,60.77
12/19/2020,12027,FL,DeSoto County,60.77
12/18/2020,12027,FL,DeSoto County,59.33
12/17/2020,12027,FL,DeSoto County,59.33
12/16/2020,12027,FL,DeSoto County,59.33
12/15/2020,12027,FL,DeSoto County,59.33
12/14/2020,12027,FL,DeSoto County,57
12/13/2020,12027,FL,DeSoto County,56.39
12/12/2020,12027,FL,DeSoto County,56.39
12/11/2020,12027,FL,DeSoto County,55.75
12/10/2020,12027,FL,DeSoto County,55.75
12/9/2020,12027,FL,DeSoto County,55.75
12/8/2020,12027,FL,DeSoto County,63.25
12/7/2020,12027,FL,DeSoto County,55.75
12/6/2020,12027,FL,DeSoto County,56.39
12/5/2020,12027,FL,DeSoto County,56.39
12/4/2020,12027,FL,DeSoto County,63.25
12/3/2020,12027,FL,DeSoto County,71.25
12/2/2020,12027,FL,DeSoto County,63.25
12/1/2020,12027,FL,DeSoto County,71.25
11/30/2020,12027,FL,DeSoto County,71.25
11/29/2020,12027,FL,DeSoto County,73.61
11/28/2020,12027,FL,DeSoto County,73.61
11/27/2020,12027,FL,DeSoto County,68.5
11/26/2020,12027,FL,DeSoto County,68.5
11/25/2020,12027,FL,DeSoto County,72.5
11/24/2020,12027,FL,DeSoto County,82.5
11/23/2020,12027,FL,DeSoto County,85
11/22/2020,12027,FL,DeSoto County,91.67
12/21/2020,12029,FL,Dixie County,76.15
12/20/2020,12029,FL,Dixie County,76.15
12/19/2020,12029,FL,Dixie County,76.15
12/18/2020,12029,FL,Dixie County,76.15
12/17/2020,12029,FL,Dixie County,76.15
12/16/2020,12029,FL,Dixie County,63.85
12/15/2020,12029,FL,Dixie County,63.85
12/14/2020,12029,FL,Dixie County,60
12/13/2020,12029,FL,Dixie County,60
12/12/2020,12029,FL,Dixie County,60
12/11/2020,12029,FL,Dixie County,60
12/10/2020,12029,FL,Dixie County,60
12/9/2020,12029,FL,Dixie County,60
12/8/2020,12029,FL,Dixie County,60
12/7/2020,12029,FL,Dixie County,60
12/6/2020,12029,FL,Dixie County,60
12/5/2020,12029,FL,Dixie County,60
12/4/2020,12029,FL,Dixie County,48.89
12/3/2020,12029,FL,Dixie County,48.89
12/2/2020,12029,FL,Dixie County,48.89
12/1/2020,12029,FL,Dixie County,40
11/30/2020,12029,FL,Dixie County,40
11/29/2020,12029,FL,Dixie County,40
11/28/2020,12029,FL,Dixie County,34.44
11/27/2020,12029,FL,Dixie County,48.89
11/26/2020,12029,FL,Dixie County,48.89
11/25/2020,12029,FL,Dixie County,48.89
11/24/2020,12029,FL,Dixie County,48.89
11/23/2020,12029,FL,Dixie County,48.89
11/22/2020,12029,FL,Dixie County,48.89
12/22/2020,12031,FL,Duval County,#DIV/0!
12/21/2020,12031,FL,Duval County,88.46
12/20/2020,12031,FL,Duval County,88.46
12/19/2020,12031,FL,Duval County,88.46
12/18/2020,12031,FL,Duval County,78
12/17/2020,12031,FL,Duval County,78
12/16/2020,12031,FL,Duval County,78
12/15/2020,12031,FL,Duval County,67.33
12/14/2020,12031,FL,Duval County,63
12/13/2020,12031,FL,Duval County,67
12/12/2020,12031,FL,Duval County,67
12/11/2020,12031,FL,Duval County,63
12/10/2020,12031,FL,Duval County,63
12/9/2020,12031,FL,Duval County,63
12/8/2020,12031,FL,Duval County,71
12/7/2020,12031,FL,Duval County,71
12/6/2020,12031,FL,Duval County,75
12/5/2020,12031,FL,Duval County,75
12/4/2020,12031,FL,Duval County,63
12/3/2020,12031,FL,Duval County,71
12/2/2020,12031,FL,Duval County,63
12/1/2020,12031,FL,Duval County,63
11/30/2020,12031,FL,Duval County,63
11/29/2020,12031,FL,Duval County,67
11/28/2020,12031,FL,Duval County,65
11/27/2020,12031,FL,Duval County,63
11/26/2020,12031,FL,Duval County,63
11/25/2020,12031,FL,Duval County,63
11/24/2020,12031,FL,Duval County,65
11/23/2020,12031,FL,Duval County,65
11/22/2020,12031,FL,Duval County,67
12/22/2020,12033,FL,Escambia County,#DIV/0!
12/21/2020,12033,FL,Escambia County,88.46
12/20/2020,12033,FL,Escambia County,88.46
12/19/2020,12033,FL,Escambia County,88.46
12/18/2020,12033,FL,Escambia County,80.67
12/17/2020,12033,FL,Escambia County,80.67
12/16/2020,12033,FL,Escambia County,80.67
12/15/2020,12033,FL,Escambia County,80.67
12/14/2020,12033,FL,Escambia County,80.5
12/13/2020,12033,FL,Escambia County,82.5
12/12/2020,12033,FL,Escambia County,74.5
12/11/2020,12033,FL,Escambia County,65
12/10/2020,12033,FL,Escambia County,65
12/9/2020,12033,FL,Escambia County,65
12/8/2020,12033,FL,Escambia County,65
12/7/2020,12033,FL,Escambia County,65
12/6/2020,12033,FL,Escambia County,67
12/5/2020,12033,FL,Escambia County,67
12/4/2020,12033,FL,Escambia County,65
12/3/2020,12033,FL,Escambia County,65
12/2/2020,12033,FL,Escambia County,65
12/1/2020,12033,FL,Escambia County,65
11/30/2020,12033,FL,Escambia County,65
11/29/2020,12033,FL,Escambia County,65
11/28/2020,12033,FL,Escambia County,65
11/27/2020,12033,FL,Escambia County,63
11/26/2020,12033,FL,Escambia County,63
11/25/2020,12033,FL,Escambia County,65
11/24/2020,12033,FL,Escambia County,65
11/23/2020,12033,FL,Escambia County,65
11/22/2020,12033,FL,Escambia County,67
12/22/2020,12035,FL,Flagler County,#DIV/0!
12/21/2020,12035,FL,Flagler County,76.15
12/20/2020,12035,FL,Flagler County,76.15
12/19/2020,12035,FL,Flagler County,76.15
12/18/2020,12035,FL,Flagler County,70
12/17/2020,12035,FL,Flagler County,70
12/16/2020,12035,FL,Flagler County,59.33
12/15/2020,12035,FL,Flagler County,59.33
12/14/2020,12035,FL,Flagler County,59
12/13/2020,12035,FL,Flagler County,59
12/12/2020,12035,FL,Flagler County,59
12/11/2020,12035,FL,Flagler County,57
12/10/2020,12035,FL,Flagler County,57
12/9/2020,12035,FL,Flagler County,57
12/8/2020,12035,FL,Flagler County,57
12/7/2020,12035,FL,Flagler County,57
12/6/2020,12035,FL,Flagler County,59
12/5/2020,12035,FL,Flagler County,59
12/4/2020,12035,FL,Flagler County,57
12/3/2020,12035,FL,Flagler County,57
12/2/2020,12035,FL,Flagler County,57
12/1/2020,12035,FL,Flagler County,57
11/30/2020,12035,FL,Flagler County,57
11/29/2020,12035,FL,Flagler County,59
11/28/2020,12035,FL,Flagler County,57
11/27/2020,12035,FL,Flagler County,55
11/26/2020,12035,FL,Flagler County,55
11/25/2020,12035,FL,Flagler County,57
11/24/2020,12035,FL,Flagler County,52
11/23/2020,12035,FL,Flagler County,52
11/22/2020,12035,FL,Flagler County,52
12/22/2020,12037,FL,Franklin County,#DIV/0!
12/21/2020,12037,FL,Franklin County,36.15
12/20/2020,12037,FL,Franklin County,48.46
12/19/2020,12037,FL,Franklin County,48.46
12/18/2020,12037,FL,Franklin County,48.46
12/17/2020,12037,FL,Franklin County,48.46
12/16/2020,12037,FL,Franklin County,48.46
12/15/2020,12037,FL,Franklin County,48.46
12/14/2020,12037,FL,Franklin County,48.89
12/13/2020,12037,FL,Franklin County,48.89
12/12/2020,12037,FL,Franklin County,43.33
12/11/2020,12037,FL,Franklin County,54.44
12/10/2020,12037,FL,Franklin County,54.44
12/9/2020,12037,FL,Franklin County,54.44
12/8/2020,12037,FL,Franklin County,54.44
12/7/2020,12037,FL,Franklin County,51.67
12/6/2020,12037,FL,Franklin County,31.67
12/5/2020,12037,FL,Franklin County,31.67
12/4/2020,12037,FL,Franklin County,31.67
12/3/2020,12037,FL,Franklin County,31.67
12/2/2020,12037,FL,Franklin County,31.67
12/1/2020,12037,FL,Franklin County,31.67
11/30/2020,12037,FL,Franklin County,31.67
11/29/2020,12037,FL,Franklin County,31.67
11/28/2020,12037,FL,Franklin County,31.67
11/27/2020,12037,FL,Franklin County,39.17
11/26/2020,12037,FL,Franklin County,39.17
11/25/2020,12037,FL,Franklin County,41.94
11/24/2020,12037,FL,Franklin County,47.5
11/23/2020,12037,FL,Franklin County,47.5
11/22/2020,12037,FL,Franklin County,47.5
12/22/2020,12039,FL,Gadsden County,#DIV/0!
12/21/2020,12039,FL,Gadsden County,76.15
12/20/2020,12039,FL,Gadsden County,76.15
12/19/2020,12039,FL,Gadsden County,76.15
12/18/2020,12039,FL,Gadsden County,67.33
12/17/2020,12039,FL,Gadsden County,67.33
12/16/2020,12039,FL,Gadsden County,67.33
12/15/2020,12039,FL,Gadsden County,70
12/14/2020,12039,FL,Gadsden County,72.5
12/13/2020,12039,FL,Gadsden County,77.22
12/12/2020,12039,FL,Gadsden County,74.5
12/11/2020,12039,FL,Gadsden County,70.5
12/10/2020,12039,FL,Gadsden County,53
12/9/2020,12039,FL,Gadsden County,55
12/8/2020,12039,FL,Gadsden County,55
12/7/2020,12039,FL,Gadsden County,55
12/6/2020,12039,FL,Gadsden County,57.78
12/5/2020,12039,FL,Gadsden County,57
12/4/2020,12039,FL,Gadsden County,53
12/3/2020,12039,FL,Gadsden County,55
12/2/2020,12039,FL,Gadsden County,72.5
12/1/2020,12039,FL,Gadsden County,65
11/30/2020,12039,FL,Gadsden County,65
11/29/2020,12039,FL,Gadsden County,68.89
11/28/2020,12039,FL,Gadsden County,57
11/27/2020,12039,FL,Gadsden County,55
11/26/2020,12039,FL,Gadsden County,55
11/25/2020,12039,FL,Gadsden County,65
11/24/2020,12039,FL,Gadsden County,57
11/23/2020,12039,FL,Gadsden County,65
11/22/2020,12039,FL,Gadsden County,68.89
12/21/2020,12041,FL,Gilchrist County,88.46
12/20/2020,12041,FL,Gilchrist County,60.77
12/19/2020,12041,FL,Gilchrist County,60.77
12/18/2020,12041,FL,Gilchrist County,60.77
12/17/2020,12041,FL,Gilchrist County,60.77
12/16/2020,12041,FL,Gilchrist County,60.77
12/15/2020,12041,FL,Gilchrist County,60.77
12/14/2020,12041,FL,Gilchrist County,57.78
12/13/2020,12041,FL,Gilchrist County,66.11
12/12/2020,12041,FL,Gilchrist County,57.78
12/11/2020,12041,FL,Gilchrist County,57.78
12/10/2020,12041,FL,Gilchrist County,56.39
12/9/2020,12041,FL,Gilchrist County,56.39
12/8/2020,12041,FL,Gilchrist County,56.39
12/7/2020,12041,FL,Gilchrist County,56.39
12/6/2020,12041,FL,Gilchrist County,56.39
12/5/2020,12041,FL,Gilchrist County,64.72
12/4/2020,12041,FL,Gilchrist County,64.72
12/3/2020,12041,FL,Gilchrist County,64.72
12/2/2020,12041,FL,Gilchrist County,64.72
12/1/2020,12041,FL,Gilchrist County,55.83
11/30/2020,12041,FL,Gilchrist County,55.83
11/29/2020,12041,FL,Gilchrist County,56.39
11/28/2020,12041,FL,Gilchrist County,56.39
11/27/2020,12041,FL,Gilchrist County,56.39
11/26/2020,12041,FL,Gilchrist County,56.39
11/25/2020,12041,FL,Gilchrist County,56.39
11/24/2020,12041,FL,Gilchrist County,56.39
11/23/2020,12041,FL,Gilchrist County,57.78
11/22/2020,12041,FL,Gilchrist County,57.78
12/21/2020,12043,FL,Glades County,44.62
12/20/2020,12043,FL,Glades County,44.62
12/19/2020,12043,FL,Glades County,56.92
12/18/2020,12043,FL,Glades County,44.62
12/17/2020,12043,FL,Glades County,44.62
12/16/2020,12043,FL,Glades County,44.62
12/15/2020,12043,FL,Glades County,46.54
12/14/2020,12043,FL,Glades County,55.83
12/13/2020,12043,FL,Glades County,55.83
12/12/2020,12043,FL,Glades County,55.83
12/11/2020,12043,FL,Glades County,70.28
12/10/2020,12043,FL,Glades County,64.72
12/9/2020,12043,FL,Glades County,67.5
12/8/2020,12043,FL,Glades County,68.89
12/7/2020,12043,FL,Glades County,66.11
12/6/2020,12043,FL,Glades County,66.11
12/5/2020,12043,FL,Glades County,66.11
